customer_id,customer_first_name,customer_last_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_date,shipping_type,order_item_discount,order_quantity,product_name,order_id,days_for_shipment_scheduled,days_for_shipment_real,ship_date,sales_per_order,profit_per_order
CUST1434,Isabella,Martinez,Toys,Consumer,Delhi,Tamil Nadu,India,South,Delivered,2023-07-08,First Class,0.11,1,Doll,ORD10434,3,5,2023-07-13,1865.57,422.2
CUST1435,John,Rodriguez,Electronics,Consumer,Delhi,Telangana,India,North,Delivered,2023-11-10,First Class,0.2,4,Smartwatch,ORD10435,5,7,2023-11-17,4084.4,639.53
CUST1436,Ava,Davis,Clothing,Corporate,Kolkata,West Bengal,India,South,Delivered,2024-05-07,First Class,0.14,1,Dress,ORD10436,6,4,2024-05-11,3096.73,624.99
CUST1437,David,Rodriguez,Toys,Home Office,Chennai,Delhi,India,West,Shipped,2023-05-08,First Class,0.06,4,Puzzle,ORD10437,9,9,2023-05-17,3917.56,793.75
CUST1438,Sophia,Jones,Electronics,Consumer,Mumbai,Telangana,India,South,Returned,2024-06-02,Same Day,0.18,1,Laptop,ORD10438,7,5,2024-06-07,3623.26,662.59
CUST1439,Ava,Johnson,Electronics,Home Office,Chennai,Maharashtra,India,West,Shipped,2024-03-01,First Class,0.02,3,Laptop,ORD10439,2,2,2024-03-03,2534.17,251.31
CUST1440,Liam,Davis,Home & Kitchen,Home Office,Kolkata,Delhi,India,North,Returned,2024-07-12,Same Day,0.12,4,Lamp,ORD10440,7,5,2024-07-17,301.97,67.45
CUST1441,Emma,Garcia,Books,Home Office,Mumbai,Tamil Nadu,India,North,Shipped,2024-07-18,Second Class,0.16,2,Comics,ORD10441,5,6,2024-07-24,2962.91,406.67
CUST1442,John,Davis,Sports,Consumer,Mumbai,Delhi,India,West,Cancelled,2023-07-06,First Class,0.13,1,Football,ORD10442,4,4,2023-07-10,337.98,19.89
CUST1443,Sophia,Jones,Clothing,Home Office,Hyderabad,West Bengal,India,South,Delivered,2024-07-03,Same Day,0.22,2,Dress,ORD10443,7,6,2024-07-09,3058.26,302.53
CUST1444,Ava,Martinez,Electronics,Consumer,Chennai,Maharashtra,India,North,Delivered,2024-03-28,First Class,0.25,1,Laptop,ORD10444,3,3,2024-03-31,4022.01,816.91
CUST1445,Emma,Johnson,Clothing,Home Office,Bangalore,West Bengal,India,East,Shipped,2024-04-15,First Class,0.23,2,Dress,ORD10445,4,4,2024-04-19,2966.46,189.34
CUST1446,Michael,Garcia,Books,Consumer,Delhi,Maharashtra,India,North,Cancelled,2024-07-18,First Class,0.01,2,Comics,ORD10446,5,5,2024-07-23,4985.41,396.2
CUST1447,John,Jones,Sports,Home Office,Bangalore,Telangana,India,South,Delivered,2023-08-12,Same Day,0.06,1,Football,ORD10447,7,8,2023-08-20,2333.75,440.72
CUST1448,John,Jones,Books,Corporate,Chennai,Tamil Nadu,India,East,Returned,2023-06-03,Standard Class,0.16,1,Comics,ORD10448,9,7,2023-06-10,3769.25,861.35
CUST1449,Michael,Smith,Sports,Home Office,Delhi,Maharashtra,India,South,Shipped,2024-07-13,First Class,0.28,2,Yoga Mat,ORD10449,8,7,2024-07-20,3369.35,595.52
CUST1450,David,Johnson,Beauty,Home Office,Bangalore,Maharashtra,India,West,Delivered,2023-12-17,First Class,0.25,2,Lipstick,ORD10450,2,0,2023-12-17,4958.02,468.33
CUST1451,Michael,Davis,Sports,Consumer,Hyderabad,Maharashtra,India,East,Delivered,2023-05-27,Second Class,0.25,2,Dumbbells,ORD10451,7,5,2023-06-01,3594.77,218.14
CUST1452,John,Williams,Home & Kitchen,Consumer,Delhi,Delhi,India,South,Shipped,2024-07-29,Standard Class,0.09,4,Lamp,ORD10452,9,11,2024-08-09,903.75,156.37
CUST1453,John,Martinez,Books,Home Office,Mumbai,Telangana,India,East,Shipped,2023-12-15,Same Day,0.13,4,Fiction Novel,ORD10453,8,9,2023-12-24,4782.04,284.43
CUST1454,Ava,Williams,Electronics,Corporate,Bangalore,Delhi,India,South,Returned,2023-07-01,Second Class,0.14,3,Smartwatch,ORD10454,8,10,2023-07-11,3372.11,581.84
CUST1455,Isabella,Davis,Beauty,Corporate,Delhi,Tamil Nadu,India,East,Returned,2023-06-28,First Class,0.05,4,Perfume,ORD10455,7,8,2023-07-06,390.76,37.17
CUST1456,Emma,Davis,Home & Kitchen,Consumer,Hyderabad,Maharashtra,India,South,Delivered,2023-02-08,Second Class,0.01,4,Cookware Set,ORD10456,6,4,2023-02-12,3322.08,767.17
CUST1457,Michael,Johnson,Clothing,Corporate,Delhi,Telangana,India,West,Delivered,2023-01-03,Second Class,0.28,1,Jacket,ORD10457,7,5,2023-01-08,4427.29,642.04
CUST1458,Emma,Davis,Books,Home Office,Delhi,Telangana,India,East,Shipped,2023-03-05,First Class,0.07,3,Biography,ORD10458,5,6,2023-03-11,2927.51,277.49
CUST1459,Michael,Smith,Toys,Consumer,Hyderabad,Karnataka,India,East,Delivered,2023-01-29,Standard Class,0.07,3,Doll,ORD10459,8,6,2023-02-04,1834.7,404.79
CUST1460,Liam,Garcia,Toys,Home Office,Bangalore,Tamil Nadu,India,East,Delivered,2024-01-07,Standard Class,0.03,4,Doll,ORD10460,2,0,2024-01-07,4122.46,415.57
CUST1461,John,Davis,Electronics,Consumer,Kolkata,Telangana,India,East,Shipped,2024-06-06,Second Class,0.28,1,Headphones,ORD10461,5,4,2024-06-10,3934.31,437.97
CUST1462,Isabella,Williams,Sports,Consumer,Bangalore,Maharashtra,India,West,Delivered,2023-04-07,First Class,0.17,1,Dumbbells,ORD10462,3,5,2023-04-12,2766.49,599.93
CUST1463,Ava,Davis,Electronics,Consumer,Chennai,Maharashtra,India,East,Delivered,2024-03-17,Same Day,0.2,3,Headphones,ORD10463,4,6,2024-03-23,856.37,95.71
CUST1464,Isabella,Smith,Toys,Consumer,Hyderabad,Telangana,India,North,Cancelled,2023-07-22,Second Class,0.27,1,Board Game,ORD10464,7,9,2023-07-31,1329.83,175.58
CUST1465,Isabella,Rodriguez,Clothing,Corporate,Bangalore,Delhi,India,West,Returned,2024-02-15,Same Day,0.1,2,Jeans,ORD10465,6,6,2024-02-21,3718.57,444.49
CUST1466,Isabella,Rodriguez,Beauty,Home Office,Delhi,Tamil Nadu,India,North,Shipped,2023-01-21,Second Class,0.19,4,Shampoo,ORD10466,2,1,2023-01-22,4049.8,296.77
CUST1467,Emma,Jones,Beauty,Home Office,Hyderabad,Maharashtra,India,East,Cancelled,2024-07-04,Second Class,0.01,2,Moisturizer,ORD10467,6,8,2024-07-12,1468.4,84.84
CUST1468,Michael,Martinez,Books,Home Office,Mumbai,Telangana,India,South,Returned,2023-04-12,First Class,0.06,3,Comics,ORD10468,6,8,2023-04-20,1903.13,370.94
CUST1469,Noah,Brown,Beauty,Consumer,Bangalore,Maharashtra,India,North,Returned,2023-02-15,First Class,0.25,3,Lipstick,ORD10469,6,5,2023-02-20,480.4,86.0
CUST1470,Liam,Garcia,Books,Corporate,Hyderabad,Telangana,India,East,Returned,2023-03-07,Same Day,0.23,1,Comics,ORD10470,7,5,2023-03-12,3595.96,382.87
CUST1471,Sophia,Miller,Books,Home Office,Bangalore,Tamil Nadu,India,North,Cancelled,2023-06-13,Same Day,0.11,1,Fiction Novel,ORD10471,2,4,2023-06-17,117.53,12.82
CUST1472,Isabella,Jones,Books,Corporate,Hyderabad,Telangana,India,East,Cancelled,2023-04-21,Standard Class,0.11,3,Textbook,ORD10472,2,0,2023-04-21,328.05,78.4
CUST1473,David,Martinez,Toys,Consumer,Delhi,Karnataka,India,East,Returned,2023-12-04,First Class,0.16,3,Doll,ORD10473,8,10,2023-12-14,121.29,30.02
CUST1474,Emma,Rodriguez,Toys,Home Office,Mumbai,Telangana,India,East,Delivered,2023-05-03,Second Class,0.0,2,Puzzle,ORD10474,6,7,2023-05-10,3262.07,471.98
CUST1475,Ava,Williams,Sports,Corporate,Mumbai,Telangana,India,South,Delivered,2024-03-22,Second Class,0.07,2,Tennis Racket,ORD10475,8,8,2024-03-30,2145.2,451.54
CUST1476,Sophia,Miller,Home & Kitchen,Consumer,Chennai,Tamil Nadu,India,North,Cancelled,2023-10-18,Standard Class,0.06,1,Vacuum Cleaner,ORD10476,8,10,2023-10-28,1557.98,307.45
CUST1477,Noah,Martinez,Books,Corporate,Hyderabad,Telangana,India,West,Cancelled,2024-02-16,First Class,0.08,2,Textbook,ORD10477,4,5,2024-02-21,4572.23,500.49
CUST1478,David,Martinez,Books,Home Office,Bangalore,Tamil Nadu,India,West,Cancelled,2023-10-08,Second Class,0.24,1,Textbook,ORD10478,7,6,2023-10-14,1044.73,64.47
CUST1479,Noah,Jones,Home & Kitchen,Home Office,Mumbai,Karnataka,India,West,Returned,2023-02-12,Standard Class,0.08,1,Mixer,ORD10479,7,8,2023-02-20,2007.9,157.64
CUST1480,Sophia,Miller,Electronics,Consumer,Mumbai,Tamil Nadu,India,West,Delivered,2024-04-30,Standard Class,0.06,4,Laptop,ORD10480,5,4,2024-05-04,4707.53,1024.64
CUST1481,Isabella,Johnson,Books,Consumer,Kolkata,Maharashtra,India,East,Cancelled,2024-08-18,Second Class,0.15,1,Fiction Novel,ORD10481,9,11,2024-08-29,2192.82,430.33
CUST1482,David,Brown,Sports,Consumer,Kolkata,Tamil Nadu,India,North,Cancelled,2023-02-20,Second Class,0.26,2,Football,ORD10482,8,7,2023-02-27,2818.0,515.32
CUST1483,Noah,Johnson,Beauty,Corporate,Mumbai,Karnataka,India,North,Shipped,2023-07-29,Same Day,0.07,3,Moisturizer,ORD10483,7,8,2023-08-06,493.65,37.58
CUST1484,Ava,Miller,Beauty,Corporate,Hyderabad,West Bengal,India,South,Returned,2023-05-06,First Class,0.02,3,Moisturizer,ORD10484,6,6,2023-05-12,3971.82,706.93
CUST1485,Michael,Johnson,Clothing,Corporate,Chennai,Telangana,India,North,Shipped,2024-05-06,Same Day,0.11,2,Jeans,ORD10485,9,7,2024-05-13,2171.52,443.92
CUST1486,John,Smith,Clothing,Consumer,Mumbai,Tamil Nadu,India,North,Delivered,2024-05-23,Standard Class,0.22,3,Jacket,ORD10486,3,1,2024-05-24,4022.52,893.48
CUST1487,Michael,Rodriguez,Beauty,Home Office,Delhi,Telangana,India,North,Shipped,2024-08-03,Second Class,0.17,1,Moisturizer,ORD10487,6,6,2024-08-09,1343.61,70.74
CUST1488,Sophia,Smith,Beauty,Home Office,Bangalore,Delhi,India,South,Shipped,2023-09-15,Same Day,0.25,3,Shampoo,ORD10488,2,0,2023-09-15,2170.15,405.59
CUST1489,Emma,Davis,Toys,Corporate,Chennai,Maharashtra,India,West,Shipped,2023-07-07,Standard Class,0.29,2,Action Figure,ORD10489,7,9,2023-07-16,3954.09,212.81
CUST1490,John,Johnson,Sports,Corporate,Delhi,Maharashtra,India,North,Returned,2023-08-18,First Class,0.24,3,Football,ORD10490,9,11,2023-08-29,4872.0,932.38
CUST1491,Liam,Davis,Home & Kitchen,Home Office,Chennai,Delhi,India,South,Delivered,2023-07-08,Second Class,0.18,1,Mixer,ORD10491,7,8,2023-07-16,392.17,69.46
CUST1492,Ava,Williams,Clothing,Home Office,Delhi,Delhi,India,South,Shipped,2024-02-19,Same Day,0.15,1,T-Shirt,ORD10492,5,6,2024-02-25,4081.04,325.13
CUST1493,Liam,Garcia,Toys,Corporate,Bangalore,Tamil Nadu,India,East,Returned,2023-01-10,First Class,0.01,2,Puzzle,ORD10493,8,7,2023-01-17,1573.38,319.75
CUST1494,David,Williams,Toys,Corporate,Bangalore,Delhi,India,South,Delivered,2023-04-24,Same Day,0.3,2,Action Figure,ORD10494,3,4,2023-04-28,2798.64,178.19
CUST1495,John,Miller,Home & Kitchen,Home Office,Kolkata,West Bengal,India,West,Cancelled,2023-03-17,Standard Class,0.12,2,Lamp,ORD10495,7,9,2023-03-26,1521.45,327.54
CUST1496,Liam,Martinez,Toys,Consumer,Hyderabad,Telangana,India,North,Shipped,2024-05-16,First Class,0.05,4,Action Figure,ORD10496,5,6,2024-05-22,3105.88,318.0
CUST1497,Liam,Rodriguez,Sports,Corporate,Delhi,Telangana,India,South,Delivered,2023-03-26,Same Day,0.2,4,Yoga Mat,ORD10497,5,3,2023-03-29,1833.63,344.3
CUST1498,Noah,Johnson,Beauty,Home Office,Kolkata,Karnataka,India,West,Shipped,2023-02-18,First Class,0.09,1,Moisturizer,ORD10498,3,2,2023-02-20,1734.71,407.2
CUST1499,Michael,Jones,Books,Home Office,Delhi,Delhi,India,South,Cancelled,2024-05-09,Standard Class,0.18,4,Textbook,ORD10499,6,5,2024-05-14,285.9,33.73
CUST1500,Noah,Garcia,Home & Kitchen,Home Office,Kolkata,Delhi,India,South,Delivered,2024-01-22,First Class,0.18,4,Cookware Set,ORD10500,6,8,2024-01-30,820.11,123.49
CUST1501,John,Brown,Beauty,Home Office,Bangalore,West Bengal,India,South,Returned,2024-01-24,Same Day,0.13,3,Perfume,ORD10501,6,7,2024-01-31,4593.68,655.17
CUST1502,John,Brown,Beauty,Consumer,Chennai,Maharashtra,India,South,Delivered,2023-08-06,Standard Class,0.25,4,Perfume,ORD10502,4,2,2023-08-08,4991.56,406.92
CUST1503,Sophia,Brown,Electronics,Home Office,Kolkata,Maharashtra,India,South,Returned,2023-12-12,Second Class,0.08,3,Headphones,ORD10503,8,9,2023-12-21,3924.55,659.57
CUST1504,Noah,Johnson,Home & Kitchen,Corporate,Delhi,Telangana,India,West,Delivered,2023-08-18,Same Day,0.13,2,Cookware Set,ORD10504,9,9,2023-08-27,1505.38,298.97
CUST1505,Olivia,Brown,Toys,Consumer,Delhi,Telangana,India,North,Returned,2023-09-12,Same Day,0.16,3,Action Figure,ORD10505,8,9,2023-09-21,2071.98,483.55
CUST1506,Michael,Smith,Books,Home Office,Hyderabad,Tamil Nadu,India,North,Cancelled,2023-08-24,Standard Class,0.2,3,Comics,ORD10506,6,8,2023-09-01,3723.57,819.78
CUST1507,John,Garcia,Home & Kitchen,Consumer,Bangalore,West Bengal,India,North,Cancelled,2023-01-26,Standard Class,0.24,2,Mixer,ORD10507,3,4,2023-01-30,4845.72,736.57
CUST1508,Sophia,Smith,Toys,Corporate,Delhi,Karnataka,India,North,Cancelled,2024-08-06,Second Class,0.12,2,Puzzle,ORD10508,4,3,2024-08-09,2331.81,451.91
CUST1509,Noah,Martinez,Beauty,Home Office,Mumbai,Karnataka,India,West,Delivered,2023-09-18,Same Day,0.19,1,Perfume,ORD10509,8,6,2023-09-24,4164.66,875.23
CUST1510,Michael,Garcia,Books,Corporate,Chennai,West Bengal,India,East,Cancelled,2023-09-28,Standard Class,0.05,1,Fiction Novel,ORD10510,6,8,2023-10-06,4877.84,725.32
CUST1511,Noah,Smith,Toys,Home Office,Kolkata,Karnataka,India,East,Shipped,2023-05-03,Second Class,0.28,1,Doll,ORD10511,4,4,2023-05-07,4380.02,320.12
CUST1512,Liam,Garcia,Sports,Home Office,Hyderabad,Maharashtra,India,West,Cancelled,2023-09-14,Second Class,0.11,1,Yoga Mat,ORD10512,9,7,2023-09-21,1213.03,166.9
CUST1513,Sophia,Martinez,Toys,Home Office,Chennai,Karnataka,India,West,Returned,2024-02-25,Standard Class,0.22,3,Action Figure,ORD10513,3,1,2024-02-26,139.36,30.45
CUST1514,Michael,Davis,Electronics,Home Office,Bangalore,Karnataka,India,South,Returned,2023-09-16,Same Day,0.01,3,Laptop,ORD10514,6,5,2023-09-21,2511.2,425.22
CUST1515,Isabella,Johnson,Beauty,Home Office,Hyderabad,West Bengal,India,South,Returned,2023-02-16,First Class,0.06,1,Moisturizer,ORD10515,9,8,2023-02-24,2703.67,526.92
CUST1516,David,Johnson,Toys,Consumer,Kolkata,West Bengal,India,South,Delivered,2024-06-08,First Class,0.15,4,Puzzle,ORD10516,2,1,2024-06-09,1086.13,94.55
CUST1517,David,Brown,Clothing,Home Office,Kolkata,Karnataka,India,North,Shipped,2023-07-27,Second Class,0.26,1,Dress,ORD10517,9,11,2023-08-07,1494.9,363.06
CUST1518,Michael,Williams,Clothing,Home Office,Mumbai,Delhi,India,South,Cancelled,2023-11-07,First Class,0.16,4,Dress,ORD10518,7,8,2023-11-15,3849.25,503.54
CUST1519,Noah,Brown,Electronics,Consumer,Bangalore,West Bengal,India,East,Shipped,2023-05-29,First Class,0.28,2,Smartwatch,ORD10519,3,1,2023-05-30,2404.7,434.59
CUST1520,Sophia,Miller,Sports,Consumer,Hyderabad,Tamil Nadu,India,North,Shipped,2024-03-13,Standard Class,0.15,3,Football,ORD10520,9,10,2024-03-23,1655.04,89.0
CUST1521,David,Smith,Beauty,Consumer,Hyderabad,Tamil Nadu,India,South,Returned,2023-06-04,Second Class,0.15,3,Lipstick,ORD10521,9,10,2023-06-14,3150.87,237.78
CUST1522,Sophia,Garcia,Home & Kitchen,Consumer,Delhi,Maharashtra,India,North,Returned,2023-03-31,Same Day,0.04,4,Mixer,ORD10522,5,4,2023-04-04,3298.52,680.84
CUST1523,David,Williams,Electronics,Consumer,Mumbai,Karnataka,India,East,Returned,2023-12-24,Second Class,0.24,1,Smartwatch,ORD10523,5,6,2023-12-30,3870.04,942.72
CUST1524,Liam,Martinez,Sports,Consumer,Mumbai,Delhi,India,South,Delivered,2023-06-23,Standard Class,0.07,3,Dumbbells,ORD10524,9,7,2023-06-30,867.88,98.95
CUST1525,Noah,Miller,Home & Kitchen,Home Office,Hyderabad,Maharashtra,India,East,Shipped,2023-08-05,First Class,0.27,4,Vacuum Cleaner,ORD10525,9,7,2023-08-12,3733.43,214.43
CUST1526,Liam,Martinez,Clothing,Home Office,Hyderabad,Karnataka,India,East,Shipped,2024-03-31,Same Day,0.27,2,Jacket,ORD10526,3,3,2024-04-03,3037.2,371.06
CUST1527,David,Johnson,Clothing,Corporate,Chennai,West Bengal,India,East,Delivered,2023-07-18,Second Class,0.28,2,T-Shirt,ORD10527,5,7,2023-07-25,382.1,20.44
CUST1528,Isabella,Johnson,Home & Kitchen,Home Office,Chennai,Tamil Nadu,India,South,Delivered,2024-04-30,First Class,0.16,3,Lamp,ORD10528,8,9,2024-05-09,3909.48,345.89
CUST1529,Isabella,Brown,Electronics,Home Office,Chennai,Telangana,India,West,Delivered,2024-06-16,Second Class,0.2,1,Laptop,ORD10529,3,5,2024-06-21,1977.09,396.4
CUST1530,Liam,Smith,Clothing,Consumer,Mumbai,Delhi,India,South,Shipped,2023-07-19,Same Day,0.23,4,Jeans,ORD10530,2,4,2023-07-23,1718.87,408.09
CUST1531,Isabella,Williams,Beauty,Consumer,Delhi,Telangana,India,East,Shipped,2024-01-06,Second Class,0.04,3,Perfume,ORD10531,3,5,2024-01-11,2295.57,154.93
CUST1532,David,Rodriguez,Books,Home Office,Kolkata,Tamil Nadu,India,South,Returned,2024-03-23,Second Class,0.18,2,Fiction Novel,ORD10532,6,8,2024-03-31,1796.26,290.24
CUST1533,Michael,Miller,Toys,Corporate,Chennai,Telangana,India,East,Returned,2023-09-05,Second Class,0.01,1,Action Figure,ORD10533,6,4,2023-09-09,1757.6,177.12
CUST1534,Liam,Miller,Home & Kitchen,Consumer,Delhi,West Bengal,India,West,Shipped,2023-09-21,First Class,0.15,4,Cookware Set,ORD10534,4,5,2023-09-26,4059.58,315.88
CUST1535,Emma,Brown,Home & Kitchen,Home Office,Bangalore,Karnataka,India,North,Returned,2023-02-27,Same Day,0.05,3,Vacuum Cleaner,ORD10535,5,5,2023-03-04,710.08,66.6
CUST1536,Noah,Johnson,Clothing,Home Office,Chennai,West Bengal,India,West,Delivered,2023-10-29,Same Day,0.05,4,T-Shirt,ORD10536,9,11,2023-11-09,4855.94,803.91
CUST1537,Isabella,Brown,Electronics,Corporate,Kolkata,Telangana,India,West,Cancelled,2023-01-31,First Class,0.11,1,Laptop,ORD10537,7,7,2023-02-07,2819.17,177.68
CUST1538,Isabella,Garcia,Beauty,Corporate,Bangalore,West Bengal,India,North,Returned,2024-05-12,First Class,0.13,1,Moisturizer,ORD10538,5,3,2024-05-15,996.33,136.34
CUST1539,John,Williams,Electronics,Consumer,Bangalore,Tamil Nadu,India,South,Shipped,2023-09-06,First Class,0.19,2,Laptop,ORD10539,8,6,2023-09-12,742.96,57.24
CUST1540,Olivia,Smith,Sports,Corporate,Kolkata,Delhi,India,North,Returned,2023-09-28,Standard Class,0.02,1,Yoga Mat,ORD10540,3,2,2023-09-30,2998.4,313.44
CUST1541,Liam,Davis,Sports,Home Office,Chennai,West Bengal,India,South,Returned,2024-01-29,Second Class,0.15,3,Football,ORD10541,7,9,2024-02-07,3201.7,282.23
CUST1542,Ava,Jones,Books,Home Office,Mumbai,Tamil Nadu,India,South,Returned,2024-05-16,Second Class,0.05,4,Comics,ORD10542,7,6,2024-05-22,359.83,81.54
CUST1543,Isabella,Jones,Clothing,Corporate,Kolkata,Delhi,India,East,Cancelled,2024-08-14,Same Day,0.17,1,T-Shirt,ORD10543,9,9,2024-08-23,1290.71,247.3
CUST1544,Noah,Brown,Clothing,Corporate,Kolkata,Karnataka,India,East,Delivered,2023-03-25,Second Class,0.19,1,Dress,ORD10544,9,10,2023-04-04,3997.76,894.27
CUST1545,Emma,Garcia,Clothing,Corporate,Kolkata,Telangana,India,North,Shipped,2023-12-31,Standard Class,0.17,3,Jeans,ORD10545,5,4,2024-01-04,343.16,43.48
CUST1546,Isabella,Williams,Books,Corporate,Bangalore,Karnataka,India,West,Cancelled,2024-07-02,First Class,0.22,4,Biography,ORD10546,7,5,2024-07-07,4289.93,483.4
CUST1547,Emma,Rodriguez,Sports,Consumer,Delhi,Maharashtra,India,North,Shipped,2023-12-08,Same Day,0.1,4,Yoga Mat,ORD10547,7,9,2023-12-17,3325.0,419.34
CUST1548,David,Jones,Electronics,Corporate,Mumbai,Tamil Nadu,India,South,Shipped,2024-02-11,Same Day,0.23,2,Headphones,ORD10548,6,6,2024-02-17,2228.67,119.7
CUST1549,David,Williams,Books,Consumer,Chennai,Delhi,India,East,Shipped,2024-02-29,Second Class,0.13,2,Comics,ORD10549,2,0,2024-02-29,1797.52,350.41
CUST1550,Olivia,Smith,Books,Home Office,Chennai,West Bengal,India,North,Cancelled,2023-04-03,Same Day,0.15,4,Textbook,ORD10550,9,10,2023-04-13,194.32,23.31
CUST1551,Michael,Martinez,Electronics,Corporate,Delhi,Karnataka,India,North,Delivered,2024-02-16,First Class,0.19,3,Headphones,ORD10551,3,5,2024-02-21,4143.55,466.83
CUST1552,Ava,Garcia,Clothing,Consumer,Kolkata,Delhi,India,East,Shipped,2024-03-07,Same Day,0.01,3,Jacket,ORD10552,5,6,2024-03-13,799.34,135.59
CUST1553,John,Johnson,Beauty,Corporate,Mumbai,Tamil Nadu,India,East,Delivered,2023-06-08,First Class,0.2,2,Shampoo,ORD10553,9,10,2023-06-18,1616.76,221.9
CUST1554,Olivia,Williams,Electronics,Home Office,Chennai,Maharashtra,India,East,Delivered,2023-01-14,Standard Class,0.19,1,Laptop,ORD10554,6,8,2023-01-22,2888.62,711.09
CUST1555,Sophia,Smith,Sports,Home Office,Hyderabad,Karnataka,India,South,Returned,2024-01-08,Standard Class,0.09,3,Yoga Mat,ORD10555,8,10,2024-01-18,1305.36,158.28
CUST1556,John,Rodriguez,Home & Kitchen,Home Office,Chennai,Telangana,India,East,Cancelled,2023-08-13,First Class,0.03,1,Vacuum Cleaner,ORD10556,9,10,2023-08-23,2535.99,438.17
CUST1557,Liam,Davis,Home & Kitchen,Corporate,Kolkata,Delhi,India,West,Cancelled,2024-05-19,Second Class,0.03,3,Vacuum Cleaner,ORD10557,8,8,2024-05-27,4065.78,456.71
CUST1558,Noah,Johnson,Toys,Corporate,Hyderabad,Telangana,India,North,Returned,2023-03-14,Same Day,0.28,4,Action Figure,ORD10558,4,6,2023-03-20,2405.64,596.88
CUST1559,Sophia,Davis,Toys,Consumer,Delhi,Delhi,India,East,Returned,2023-09-06,Second Class,0.21,2,Puzzle,ORD10559,7,5,2023-09-11,4749.99,660.35
CUST1560,Sophia,Rodriguez,Books,Home Office,Mumbai,Delhi,India,East,Delivered,2024-05-25,Same Day,0.04,1,Biography,ORD10560,7,6,2024-05-31,4252.75,752.0
CUST1561,Olivia,Smith,Home & Kitchen,Corporate,Delhi,Tamil Nadu,India,South,Shipped,2023-08-04,Standard Class,0.11,1,Cookware Set,ORD10561,5,5,2023-08-09,1731.89,130.49
CUST1562,Michael,Jones,Beauty,Home Office,Delhi,Tamil Nadu,India,South,Cancelled,2024-06-24,Standard Class,0.18,4,Perfume,ORD10562,2,4,2024-06-28,2059.81,404.97
CUST1563,Olivia,Davis,Clothing,Home Office,Mumbai,Tamil Nadu,India,North,Shipped,2023-08-08,Standard Class,0.25,3,Dress,ORD10563,2,4,2023-08-12,2174.3,225.78
CUST1564,Liam,Johnson,Sports,Consumer,Mumbai,West Bengal,India,West,Shipped,2023-08-09,Same Day,0.01,1,Yoga Mat,ORD10564,5,5,2023-08-14,3168.28,442.68
CUST1565,Isabella,Brown,Toys,Consumer,Chennai,Delhi,India,North,Returned,2024-01-24,Standard Class,0.07,3,Board Game,ORD10565,5,4,2024-01-28,1505.3,341.14
CUST1566,Isabella,Miller,Beauty,Consumer,Chennai,Karnataka,India,East,Shipped,2024-07-07,Standard Class,0.27,4,Shampoo,ORD10566,6,7,2024-07-14,4849.32,1183.77
CUST1567,Michael,Williams,Sports,Consumer,Mumbai,Telangana,India,West,Delivered,2023-02-11,Standard Class,0.0,2,Football,ORD10567,8,6,2023-02-17,3082.55,415.88
CUST1568,Liam,Jones,Sports,Home Office,Hyderabad,Tamil Nadu,India,West,Returned,2023-10-10,Standard Class,0.06,1,Yoga Mat,ORD10568,5,7,2023-10-17,2057.07,446.3
CUST1569,Michael,Davis,Clothing,Consumer,Bangalore,Tamil Nadu,India,West,Shipped,2023-02-27,Second Class,0.29,3,Jeans,ORD10569,8,7,2023-03-06,3260.55,197.82
CUST1570,Emma,Martinez,Books,Consumer,Chennai,Telangana,India,West,Returned,2024-06-20,Standard Class,0.18,1,Comics,ORD10570,9,7,2024-06-27,2037.48,447.26
CUST1571,Isabella,Williams,Home & Kitchen,Consumer,Bangalore,Telangana,India,North,Delivered,2023-03-14,Standard Class,0.08,3,Cookware Set,ORD10571,9,9,2023-03-23,4107.2,722.46
CUST1572,Sophia,Brown,Clothing,Consumer,Hyderabad,Delhi,India,South,Delivered,2023-05-09,Second Class,0.02,3,Jacket,ORD10572,4,6,2023-05-15,2882.42,425.85
CUST1573,Ava,Rodriguez,Beauty,Home Office,Mumbai,Tamil Nadu,India,South,Shipped,2024-08-21,Second Class,0.01,3,Moisturizer,ORD10573,8,9,2024-08-30,305.66,69.69
CUST1574,Noah,Miller,Books,Consumer,Hyderabad,Telangana,India,East,Returned,2024-03-01,Same Day,0.07,4,Textbook,ORD10574,6,6,2024-03-07,966.11,211.64
CUST1575,Liam,Smith,Beauty,Home Office,Chennai,West Bengal,India,South,Shipped,2023-05-05,First Class,0.26,2,Lipstick,ORD10575,9,11,2023-05-16,4338.47,474.58
CUST1576,John,Brown,Books,Corporate,Delhi,West Bengal,India,South,Shipped,2023-03-08,Standard Class,0.12,1,Biography,ORD10576,7,6,2023-03-14,2858.21,595.36
CUST1577,Michael,Brown,Toys,Home Office,Mumbai,Tamil Nadu,India,South,Returned,2023-01-06,Standard Class,0.22,2,Doll,ORD10577,7,5,2023-01-11,4756.68,332.48
CUST1578,Noah,Rodriguez,Beauty,Home Office,Kolkata,Telangana,India,South,Shipped,2023-11-10,Standard Class,0.28,3,Moisturizer,ORD10578,9,7,2023-11-17,454.87,97.59
CUST1579,John,Garcia,Clothing,Consumer,Bangalore,Delhi,India,East,Delivered,2023-11-22,Same Day,0.12,3,T-Shirt,ORD10579,9,11,2023-12-03,1546.78,286.3
